MD205-1,Medical Professionalism 1
MD302-CB1,Health and Disease II
MD302-CB2,Health and Disease II
MD304-CB1,Global Health and Development
MD313-1,Foundations in Clinical Management
MD314-CB1,Foundations in Clinical Theory
MD316-1,Professionalism - Core Clinical Skills
MD316-CB1,Professionalism - Core Clinical Skills
MD302-1,Health and Disease II
MD302-2,Health and Disease II
MD304-1,Global Health and Development
MD316-2,Professionalism - Core Clinical Skills
MD301-1,Forensic Medicine
MD306-1,Care of the Elderly
MD306-CB1,Care of the Elderly
MD307-1,Acute Hospital Care
MD307-CB1,Acute Hospital Care
MD308-1,"Respiratory, Critical & Peri-operative Care"
MD308-CB1,"Respiratory, Critical & Peri-operative Care"
MD309-1,Cardiovascular Studies
MD309-CB1,Cardiovascular Studies
MD310-1,Gastrointestinal Studies
MD305-1,Foundations of Clinical Medicine
MD305-CB1,Foundations of Clinical Medicine
MD420-1,Primary Care & Mental Health
MD420-CB1,Primary Care & Mental Health
MD422-1,Women's & Children's Health
MD422-2,Women's & Children's Health
MD422-CB1,Women's & Children's Health
MD415-1,Paediatrics
MD415-CB1,Paediatrics
MD416-1,Obstetrics & Gynaecology
MD416-CB1,Obstetrics & Gynaecology
MD417-CB1,General Practice
MD414-1,Psychiatry
MD414-CB1,Psychiatry
MD408-1,Medical Law/Medical Ethics/Human Rights
MD410-CB1,Medical Information & Medical Education
MD511-1,Introduction to Biostatistics I
MD542-1,Advanced Clinical Theory
MD542-2,Advanced Clinical Theory
MD542-CB1,Advanced Clinical Theory
MD542-CB2,Advanced Clinical Theory
MD504-1,Advanced Clinical Practice
MD505-1,Specialist Clinical Practice
MD505-2,Specialist Clinical Practice
MD505-CB1,Specialist Clinical Practice
MD505-CB2,Specialist Clinical Practice
MD503-CB1,Medical Informatics
MD501-1,Preventive Medicine
MD502-1,Forensic Medicine
MD604-1,Medicine
MD604-2,Medicine
MD604-3,Medicine
MD605-1,Medicine - Section A - WrittenProfessional Exam
MD620-CB1,Medical Informatics
MD621-CB1,Biostatistics
MD623-1,Elective
MD310-CB1,Gastrointestinal Studies
MD604-CB1,Medicine
ME219-1,Design 1
ME221-1,Fundamentals of Operation Engineering
ME222-1,Safety Technology
ME223-1,Thermodynamics and Fluid Mechanics
ME301-1,Fluid Dynamics
ME304-1,Mechanical Analysis And Design
ME312-1,Automated Systems
ME353-1,Quality Systems
ME402-1,Advanced Mechanical Analysis And Design
ME424-1,Energy Conversion
ME426-1,Turbomachines and Advanced Fluid Dynamics
ME429-1,Polymer Engineering
ME430-1,Regulatory Affairs and Case Studies
ME431-1,Systems Reliability
ME516-1,Advanced Mechanics of Materials
ME522-1,Operations Management
ME572-1,Human Reliability
ME355-1,Mechanical Design II for Sports & Exercise
ME427-1,Mechanical Analysis & Design
ME517-1,Combustion Science and Engineering
ME518-1,Composite Materials
ME520-1,Research Methods
ME207-1,Introduction To Fluid Mechanics
ME208-1,Theory Of Machines I
ME214-1,Years Work (Workshop Practice)
ME215-1,Instrumentation
ME218-1,Introduction to Biomedical Engineering
ME326-1,Metals And Metals Processing
ME347-1,Mechanical Vibrations
ME416-1,Biomechanics
ME417-1,Biomedical Production And Environmental Services
ME421-1,Medical Implant And Device Design
ME423-1,Polymers & Polymer Composites
ME501-1,Finite Element Methods In Engineering Analysis
ME107-1,Years Work (Workshop Practice)
ME112-1,Fundamentals Of Mechanical Engineering
ME152-1,Introduction to Engineering Computing
ME512-1,Advanced Finite Elements in Biomedical Engineering
ME315-1,Analysis Of Vibrations And Control Systems
ME403-1,Computer Control Of Electromechanical Systems
ME419-1,Power Systems
ME114-1,Engineering Computing 1 (Fortran)
ME321-1,Biomaterials
ME422-1,Tissue Engineering
ME510-1,Introduction to Biomechanics
MG110-1,Introduction to Management
MG206-1,Management of Organisational Change
MG222.2-1,Organisational Behaviour
MG203-1,Business Organisation And Management
MG203-2,Business Organisation And Management
MG204-1,Business & Society
MG307-1,New Enterprise Development
MG308-1,Organisational Behaviour
MG323-1,International Business
MG325-1,Employment Relations
MG326-1,Employee Relations: Rights And Obligations
MG327-1,Global Employment Relations
MG328-1,Human Resource Management
MG332-1,Work and Organisations
MG333-1,Cross Cultural Management
MG334-1,Strategic Management
MG331-1,Business Management & Finance
MG317-1,New Enterprise Development
MG330-1,Business Management & Finance
ME352-1,Mechanical Vibrations
MG329-1,Contemporary Issues in Business Policy & Management
MG360.3-1,Entrepreneurship
MG309-1,Business Negotiations
MG315-1,Management Of Organisational Change
MG321-1,Industrial Relations & Human Resource Management
MG304-1,Management Of Human Resources
MG322-1,Industrial Relations: Rights And Obligations
MG324-1,International & Comparative Industrial Relations
MG410-1,Enterprise Development & Management
MG412-1,Business Negotiations
MG400.4-1,Strategic Management
MG440.4-1,Management of Organisational Change
MG529-1,Introduction To Business
MG533-1,Strategic Management
MG557-1,Strategic Management
MG571-1,Strategic Management
MG576-1,Change Management
MG582-1,International & Cross Cultural Management
MG534-1,Business Policy
MG558-1,Leadership and Change
MG566-1,Human Resource Development
MG568-1,Reward Systems
MG569-1,Industrial Relations and Employment Law
MG573-1,International Human Resource Management
MG581-1,Global Business
MG583-1,International HRM
MG562-1,Innovation & Technology Management
MG575-1,Organisation Theory
MG501-1,Business Policy
MG528-1,Strategic Management
MG550-1,Management of Human Resources
MG554-1,Entrepreneurship
MG565-1,Employee Relations
MG539-1,Management & Organisation
MG544-1,People Management & Development
MG552-1,Innovation & Technology Management
MG602-1,Strategic Management
MG6101-1,Global Business and HR in Context
MG6102-1,"Leading, Managing and Developing People"
MG6104-1,Business Ethics and Corporate Social Responsibility
MG6106-1,Reward Management
MG6107-1,Learning and Development
MG6108-1,International Human Resource Management
MG6110-1,Organisational Design and Development
MG6111-1,Innovation Management
MG604-1,Innovation & the Learning Organisation
MG624-1,Organisation Studies and Strategic Leadership
MG608-1,Applied HR and Strategic Management
MG610-1,Knowledge Management & the Learning Organisation
MG613-1,Advanced Human Resources & Strategic Management
MG612-1,Innovation & Technology Management
MG603-1,People Management & Development
MG606-1,Contemporary Issues in Business Management
MG851-1,Business Organisation
MG872-1,Communications In Organizations
MG876-1,Communications In Organisations
MG875-1,Management
MI204-1,Microbes and the Environment
MI306-1,Marine Microbiology
MI322-1,Environmental Microbiology
MI323-1,Food and Industrial Microbiology
MI324-1,Immunology and Recombinant Techniques
MI325-1,Microbial Infectious Diseases
MI326-1,Microbial Metabolic and Molecular Systems
MI437-1,Bacterial Pathogenesis
MI438-1,Marine Microbiology and Nutrient Cycling
MI439-1,The Meaning of Life: Bioinformatics
MI440-1,Dynamics of microbial gene regulation
MI441-1,Anaerobic Microbial Biotechnology & Systems Biology
MI442-1,Bioprocessors and Recombinant Protein Production
MI5101-1,Quality Management Systems
MI5102-1,Industrial Microbiology
MI5105-1,DNA and Immuno Diagnostic Technology
MI855-1,Microbiology
MI855-2,Microbiology
MI855-3,Microbiology
MIC504-1,The Art of Reading
MI211-1,The Microbial Cell
MI212-1,Microbes And The Environment
MI312-1,Microbiology
MI316-1,Industrial And Environmental Microbiology
MI317-1,Molecular  And Cellular Microbiology
MI318-1,Environmental Microbiology I
MI319-1,Environmental Microbiology II
MI403-1,Environmental Microbiology & Waste Management
MI403-2,Environmental Microbiology & Waste Management
MI412-1,Advanced Environmental Microbiology
MI430-1,Environmental Microbiology
MI435-1,Molecular Microbial Ecology
MI436-1,Molecular Systems Biology
MIC501-1,Contemporary Literary Genres
MI422-1,Microbiology
MI421-1,Marine Microbial Processes
MI213-1,Genetics
MI401-1,Microbiology
MI401-2,Microbiology
MI401-3,Microbiology
MK101-1,Introduction to Marketing
MK203-1,Buyer Behaviour Analysis
MK204-1,Marketing Principles
MK206-1,Consumer Behaviour
MK207-1,Action Marketing
MK301-1,Marketing Research
MK303-1,Global Marketing
MK311-1,The Marketing of Services
MK312-1,Marketing Policy & Strategy
MK312-2,Marketing Policy & Strategy
MK314-1,Media & Marketing Communications
MK341-1,Brand Management
MK5101-1,Digital Marketing
MK5104-1,Marketing Analytics
MK561-1,Strategic Marketing Policy
MK563-1,Research Methods
MK565-1,Cases in Strategic Marketing
MK566-1,Strategic Brand Management
MK567-1,Services Marketing Theory
MK568-1,Selling & Sales Management
MK569-1,E-Business Marketing
MK570-1,New Product Development & Innovation
MK575-1,Global Marketing
MK576-1,Social Marketing
MK578-1,Business to Business Marketing
MK579-1,Global Marketing Management
MK231-1,Fundamentals of Marketing
MK232-1,Financial & Legal Issues in Marketing
MK234-1,Principles of Selling Process
MK562-1,Applied Marketing Research
MK315-1,Marketing Seminar
MK316-1,Social and Non-Profit Marketing
MK571-1,Special Topics In Marketing
MK572-1,Managing Services
MK574-1,Customer Service & Relationship Management
MK564-1,Advanced Consumer Behaviour
MK220.2-1,Marketing Principles
MK330.3-1,Marketing Research
MK440.4-1,Marketing Management
MK440.4-2,Marketing Management
MK441.4-1,Marketing Communications
MK501-1,Strategic Marketing
MK501-2,Strategic Marketing
MK503-1,Seminar In Marketing
MK508-1,Contemporary Issues in Marketing
MK515-1,Services Marketing
MK551-1,Services Marketing
MK553-1,Marketing Strategy
MK340-1,e Marketing
MK509-1,Marketing Principles
MK543-1,Research Methods
MK100-1,Marketing I
MK302-1,International Marketing
MK305-1,Marketing Management
MK305-2,Marketing Management
MK308-1,Services Marketing
MK309-1,Marketing Communications
MK871-1,Marketing I
MK877-1,Marketing Research
MM140-1,Engineering Mathematical Methods
MM245-1,Numerical Analysis I
MM246-1,Numerical Analysis II
MM255-1,Numerical Analysis
MM120-1,Mathematical Methods for Engineers
MMS120-W,Written Modules
MM245.A-1,Discrete Mathematics
MM250-1,Numerical Analysis I
MM251-1,Numerical Analysis II
MMS111-CB1,Statistics
MP120-1,Engineering Mechanics
MP171-1,Introduction to Applied Mathematics
MP172-1,Introduction to Mathematical Modelling
MP180-1,Applied Mathematics
MP180-2,Applied Mathematics
MP191-1,Mathematical Methods I
MP211-1,"Modelling, Analysis and Simulation"
MP231-1,Mathematical Methods I
MP232-1,Mathematical Methods II
MP236-1,Mechanics I
MP237-1,Mechanics II
MP305-1,Modelling I
MP307-1,Modelling II
MP340-1,Modelling I
MP345-1,Mathematical Methods I
MP346-1,Mathematical Methods II
MP356-1,Quantum Mechanics I
MP357-1,Quantum Mechanics II
MP403-1,Cosmology And General Relativity
MP406-1,Classical Elasticity
MP410-1,Non-Linear Elasticity
MP491-1,Non Linear Systems
MP553-1,Advanced Applied Mathematics for Engineers 1
MP554-1,Advanced Applied Mathematics for Engineers 2
MP365-1,Fluid Mechanics
MP366-1,Electromagnetism
MP494-1,Partial Differential Equations
MP207-1,Methods Of Mathematical Physics I
MP209-1,Methods Of Mathematical Physics I
MP252-1,Engineering Applied Mathematics II
MP254-1,Engineering Applied Mathematics I
MP291-1,Mathematical Methods II
MP341-1,Modelling II
MP391-1,Mathematical Modelling
MP452-1,Applied Mathematics
MP165-1,Applied Mathematics (written)
MP181-1,Introduction to Applied Mathematics
MP182-1,Introduction to Mathematical Modelling
MP363-1,Methods Of Mathematical Physics I
MP364-1,Methods Of Mathematical Physics II
MP191.R-1,Mathematical Methods I
MP204-1,Mechanics
MP205-1,Methods Of Mathematical Physics I
MP206-1,Methods Of Mathematical Physics II
MP208-1,Methods Of Mathematical Physics II
MP212-1,Mechanics I
MP213-1,Mechanics II
MP250-1,Mathematical Physics (Pass)
MP250-2,Mathematical Physics (Pass)
MP324-1,Quantum Mechanics (Hons)
MP141-1,Introduction to Mathematical Physics I
MP142-1,Introduction to Mathematical Physics II
MP214-1,Mechanics I
MP215-1,Mechanics II
MP323-1,Electromagnetic Theory And Fluid Mechanics
MP131-1,Introduction to Mathematical Physics 1
MP132-1,Introduction to Mathematical Physics II
MP150-1,Mathematical Physics (Pass)
MP292-1,Mechanics
MP293-1,Methods of Mathematical Physics I
MP294-1,Methods of Mathematical Physics II
MP295-1,Methods of Mathematical Physics I
MP296-1,Methods of Mathematical Physics II
MP332-1,Calculus Of Variations
MP103-1,Introduction to Mathematical Physics
MP103-2,Introduction to Mathematical Physics
PH337-1,Thermal Physics
MP323.I-1,Electromagnetic Theory and Fluid Mechanics
MP335-1,Classical Elasticity
MR323-1,"Introduction to Marine Ecology I - Microbiology, Biostatistics and Biosensing"
MR324-1,Introduction to Marine Ecology II - Marine Plant Science and Benthic & Pelagic Z
MR325-1,"Introduction to Marine Ecology I - Microbiology, Biostatistics & Biosensing"
MR326-1,Introduction to Marine Ecology II - Marine Plane Science and Benthic & Pelagic Z
MR401-1,Advanced Topics In Marine Science
MR401-2,Advanced Topics In Marine Science
MR420-1,Marine Science
MS110-1,Business Systems Analysis
MS111-1,Business Application Development I
MS113-1,Information Systems Technology
MS115-1,Business Information Systems
MS117-1,Information Systems and Project Management
MS119-1,Business Data Communications
MS120-1,Business Information Systems
MS121-1,Business Information Management
MS116-1,Information Systems in Organisations
MS102-1,Management Information Systems
MS104-1,Management Information Systems
MS105-1,Business Systems Analysis and Design
MS107-1,Information Systems Technology
MS109-1,Business Application Development
MS102.R-1,Management Information Systems
MS216-1,Networks & Communications
MS217-1,Information and Operations Management
MS218-1,Database Technologies
MS221-CB1,Advanced Application Development II
MS222-1,Decision Modelling and Analytics
MS223-1,E-Business Strategy and Practice
MS203-1,Information Systems Management
MS219-1,E-Business
MS214-CB1,Business Application Development II
MS215-CB1,Business Application Development III
MS211-1,Networks and Communications I
MS210-1,Database Systems I
MS212-1,E.Business
MS213-1,Networks & Communications II
MS314-1,Applied Systems Analysis
MS319-1,Enterprise Systems
MS320-1,E Business Technologies
MS322-1,Advanced Database Technologies
MS323-1,User Experience Design
MS325-1,Contemporary Project Management
MS315-1,Advanced Programming
MS302-1,Systems Analysis I
MS308-1,Electronic Commerce
MS315.R-1,Advanced Programming
MS303-1,Management Decision Systems
MS310-1,Data Base Technologies
MS311-1,Programme Design & Development
MS316-1,Database Systems II
MS403-1,IS Strategy & Planning
MS411-1,Contemporary Issues in Information Systems
MS413-1,Cloud Computing
MS414-1,Business Intelligence and Analytics
MS402-1,Management Decision Systems
MS410-1,Information Systems Project Management
MS412-1,Information Systems Innovation
MS440.4-1,Electronic Commerce
MS509-1,Management Information Systems
MS506-1,Systems Analysis & Design
MS513-1,Electronic Commerce Strategy
MS528-1,Information Systems Innovation
MS521-1,E Business Strategy
MS801-1,Web Design & Development
MS802-1,Information Systems Strategy and Innovation
MS803-1,Business Data Communications
MS804-1,Systems Development & Project Management
MS805-1,Database Systems
MS806-CB1,Business Applications Programming
MS807-1,Information Systems Management
MS809-1,Enterprise Systems
MS810-1,Information Systems Security & Ethics
MS814-1,Decision Systems & Business Analytics
MS815-CB1,Advanced Applications Programming
MS820-1,Interactive Systems Design
MS821-1,Applied Systems Analysis
MS873-1,Management Information Systems I
MS808-1,Electronic Commerce Strategy
MS813-1,Information Systems Innovation
MS840-1,Interactive Programming I
MS841-CB1,Interactive Programming II
MS856-1,Internet & Multimedia Development I
MS881-1,Internet Technologies
MS885.I-1,Database Systems & Languages I
MS885.II-1,Database Systems & Languages II
MS842-1,Interactive Systems Design
MS844-1,Information Systems Engineering
MS850-1,"Operating Systems, Networks & Telecommunications"
MS862-1,Applied Systems Analysis
MS880-1,Business Information Systems
MS899-1,Business Information Systems
MV507-1,Grammar of Old & Middle Irish I
MV506-1,Grammar of Old & Middle Irish 2
MV510-1,Elementary Medieval Latin
MV511-1,Intermediate Medieval Latin 1
MV512-1,Intermediate Medieval Latin 2
MV513-1,Advanced Medieval Latin
NG1100-1,An Ghaeilge Bheo
NG1100-2,An Ghaeilge Bheo
NG227-1,Teanga Na Nua-Ghaeilge I
NG228-1,Teanga Na Nua-Ghaeilge II
NG259-1,An Nualitríocht I
NG260-1,Litríocht na Gaeilge 1200-1900 I
NG262-1,Teanga agus Pobal I
NG325-1,Teanga Na Nua-Ghaeilge IV
NG351-1,Teanga Na Nua-Ghaeilge 111
NG363-1,Litríocht na Gaeilge 1200-1900 II
NG364-1,Litríocht na Gaeilge II
NG365-1,Teanga agus Pobal II
NG366-1,Litríocht na Gaeilge I
NG125-1,Litríocht Chomhaimseartha na Gaeilge
NG126-1,Saíocht agus Sochaí na Gaeilge
NG261-1,An Nualitríocht II
NG523-1,Teanga na Nua-Ghaeilge
NG127-1,Ceartúsáid na Gaeilge
NG367-1,Traditional Music in Context
NG533-1,Tradtional Music & Political Resistance
NG123-1,Ceartúsáid na Gaeilge I
NG124-1,Ceartúsáid na Gaeilge II
NG101-1,Teanga Na Nua-Ghaeilge (Labhairt Agus Scriobh)
NG102-2,Litríocht Agus Oidhreacht +
NG353-1,Litríocht An Fichiú hAois 111
NG500-1,Nua-Ghaeilge
NS301-1,Neuroanatomy
NS306-1,Neurophysiology
NS308-1,Neuroscience
NS302-1,Neuropharmacology
NS410.R-1,Neuroscience
NS410.R-2,Neuroscience
NU115-1,Biological Sciences I
NU115-2,Biological Sciences I
NU116-1,Social Sciences 1
NU116-2,Social Sciences 1
NU117-1,Nursing Management of the Physically III Adult 1
NU183-1,Caring for Mental Health Service Users with Enduring Mental Health Needs 1
NU185-1,Principles and Practice of Clinical Nursing 1
NU186-1,Principles & Practices of Midwifery
NU192-1,Midwifery Anatomy & Physiology & Clinical Skills
NU194-1,The Neonate Requiring Special Care
NU195-1,Care Of The Woman Experiencing Complications III
NU140-1,Intensive Care Nursing 1
NU141-1,Intensive Care Nursing 2
PH110-1,Fisic
NU196-1,Care Of The Woman Experiencing Complications I
NU121-1,"Psychological, Philosophical & Sociological Approaches to Healthcare I & II (NG)"
NU121-2,"Psychological, Philosophical & Sociological Approaches to Healthcare I & II (NG)"
NU122-1,Introduction to the Biological Sciences (NG)
NU128-1,"Anatomy, Physiology & Pharmacology (Theory) (NG)"
NU197-1,Care Of The Woman Experiencing Complications II
NU123-1,The Nature of Nursing (NG)
NU124-CB1,Introduction to Research (Theory) (NG)
NU132-1,The Nature of Psychiatric Nursing (PY)
NU142-1,Intensive Nursing Care 3
NU150-1,Palliative Approaches to Symptom Management
NU151-1,The Lived Experience of Palliative Nursing
NU169-1,Experiencing Cancer
NU172-1,The Nature of Midwifery
NU173-1,Introduction to the Biological Sciences
NU174-CB1,Introduction to Research
NU177-1,"Psychological, Philosophical & Sociological Approaches to Health Care"
NU177-2,"Psychological, Philosophical & Sociological Approaches to Health Care"
NU178-1,"Anatomy, Physiology & Pharmacology"
NU180-1,"Psychological, Philosophical & Sociological Approaches to Health Care I & II"
NU180-2,"Psychological, Philosophical & Sociological Approaches to Health Care I & II"
NU207-1,The Neonate Requiring Special Care
NU237-1,The Management of Specialist Client Groups
NU246-1,Midwifery Studies I
NU248-1,Social Sciences II
NU249-1,Biological Sciences II
NU250-1,Nursing Management of the Physically Ill Adult 2
NU249-2,Biological Sciences II
NU213-1,Aspects of Biomedical Science (Theory)
NU219-1,Fundamental Issues in Health Care
NU234-1,Aspects of Biomedical Science
NU250-2,Nursing Management of the Physically Ill Adult 2
NU214-1,"The Nursing Management of the Patient with Acute, Critical or Chronic Illness"
NU215-1,The Nursing Management of Specialist Client Groups(Theory)
NU218-1,Fundamental Approaches to & Principles of General Nursing II
NU226-1,The Nursing Management of Specialist Client Groups
NU228-1,The Nursing Management of the Patient with an Acute or Chronic Mental Illness
NU235-1,Application of the Biological Sciences to Midwifery
NU236-1,Normal Midwifery Care
NU238-1,The Neonate I & II
NU240-1,Fundamental Approaches to and Principles of Midwifery II
NU241-1,Fundamental Issues in Health Care
NU222-1,Fundamental Approaches & Principles of Psychiatric Nursing
NU306-1,Biological Sciences III
NU306-2,Biological Sciences III
NU308-1,Midwifery Studies II
NU333-1,Research Methods II
NU335-1,The Nursing Management of Specialist Client Groups 1
NU336-1,The Nursing Management of the Physically ill Adult III
NU336-2,The Nursing Management of the Physically ill Adult III
NU313-1,Evaluating and Using Research Evidence
NU325-1,Caring for the Physically Ill Adult (Theory 1)
NU330-1,Caring for the Physically Ill Adult (Theory 2)
NU326-1,Nursing Management of a Patient with Severe or Chronic Mental Illness II (Theory
NU405-1,Leading & Developing Practice
NU422-1,Leadership in Nursing Practice
NU473-1,Leadership and Clinical Governance in Nursing and Midwifery Practice
NU483-1,Leadership in Midwifery and Nursing Practice
NU414-1,Advanced Nursing Studies IV
NU553.M-1,Application of the Biological Sciences to Midwifery
NU554.M-1,Normal Midwifery Care I
NU556.M-1,Normal Midwifery Care II
NU560-1,Care of the Woman at Risk II
NU560.M-1,Care of the Woman at Risk II
NU561-1,The Neonate Requiring Special Care
NU561.M-1,The Neonate Requiring Special Care
NU585-1,Child and Maternal Health (Non Midwife Cohort)
NU553-1,Application of the Biological Sciences to Midwifery
NU554-1,Normal Midwifery Care I
NU556-1,Normal Midwifery Care II
NU546-1,Specialist 2 (Major Trauma & Surgical Emergencies)
NU545-1,Specialist I (Medical Emergencies)
NU557-1,Care of the Woman at Risk I
NU501-1,Concepts and Theories of Nursing/Midwifery
NU502-1,Advanced Research Methods
NU507-1,Nursing Leadership
NU514-1,Developing Practice
NU518-1,Assessing Learning
NU538-1,Facilitating Teaching and Learning
NU611-1,Specialist I (Medical Emergencies)
NU612-1,Specialist 2 (Major Trauma & Surgical Emergencies)
NU780-1,Promoting Public Health & Well Being
NU735-1,Child & Maternal Health
NU721-1,The Neonate Requiring Special Care
NU724-1,Care of the Woman Experiencing Complications I
NU725-1,Care of the Woman Experiencing Complications II
NU726-1,Care of the Woman Experiencing Complications III
NU841-1,Accident & Emergency Nursing (1) Emergency Care
NU842-1,Accident & Emergency Nursing (2) Critical Emergencies
NU885-1,Health Across the Lifespan
NU844-1,Perioperative Nursing 1
NU845-1,Perioperative Nursing 2
NU821-1,Professional Issues In Nursing
NU827-1,Principles of Orthopaedic Nursing (Specialist Module I)
NU828-1,Orthopaedic Trauma (Specialist Module II)
NU829-1,Orthopaedic Specialities and Rehabilitation (Specialist Module III)
NU843-1,Accident & Emergency Nursing (3) Special Issues In Nursing Patients In A&E;
NU846-1,Perioperative Nursing 3
NU883-1,Concepts & Principles of Community Nursing & Primary Health Care
NU926-1,The Nursing Management of the Physically ill - Int A
NU927-1,The Nursing Management of the Physically ill - Int B
OC423-1,Oceanography
OC421-1,Chemical Oceanography
OC422-1,Physical Oceanography
OG601-1,Obs. & Gyn.
OY108-1,Enabling Occupation - Physical Disability
OY108-2,Enabling Occupation - Physical Disability
OY111-1,Mental Health 2
OY214-1,Enabling Occupation - Paediatrics
OY309-1,Neurology
OY310-1,Social Policy
OY409-1,Preparation for Practice
OY308-1,Standardised Testing
OY103-1,Enabling Occupation - Mental Health
OY108.R-1,Enabling Occupation - Physical Disability
OY208-1,Enabling Occupation - Paediatrics
OY404-1,Management
OY405-1,Synthesis for Practice
PA405-1,Elements Of Pathology
PA200-1,Health & Disease
PA402-1,Pathology
PA402.R-1,Pathology
PD501-1,Paediatrics
PD605-1,Paediatrics: Section A - Written Professional Exam
PH101-1,Physics
PH101-2,Physics
PH109-1,Physics Special Topics
PH140-1,Engineering Physics
PH150-1,Introduction to Physics
PH215-1,"Electricity, Magnetism and Circuits"
PH216-1,Mechanics
PH217-1,"Light, Atomic and Nuclear Physics"
PH218-1,Thermodynamics
PH222-1,Astrophysical Concepts
PH223-1,Observational Astronomy
PH317-1,Occupational Hygiene
PH328-1,Physics of the Environment I
PH329-1,Physics of the Environment II
PH331-1,Wave Optics
PH332-1,Electronics
PH333-1,Quantum Physics
PH334-1,Computational Physics
PH335-1,Nuclear & Particle Physics
PH336-1,Signal Analysis
PH338-1,Properties of Materials
PH339-1,Radiation and Medical Physics
PH340-1,Biomedical Physics
PH362-1,Stellar Astrophysics
PH421-1,Quantum Mechanics
PH422-1,Solid State Physics
PH423-1,Applied Optics and Imaging
PH424-1,Electromagnetism and Special Relativity
PH425-1,Lasers and Spectroscopy
PH428-1,Atmospheric Physics and Climate Change
PH429-1,Nanotechnology
PH430-1,Biophotonics
PH431-1,Medical Image Processing
PH466-1,Astrophysics
PH5102-1,Clinical Instrumentation
PH5103-1,Radiation Fundamentals
PH5105-1,Physics of Radiotherapy
PH5106-1,Hospital and Radiation Safety
PH5107-1,Monitoring for Health Hazards at Work
PH103-1,Astronomy I
PH106-1,Introduction to Medical Physics
PH108-1,Physics
PH211-1,"Electricity, Magnetism & Electrical Circuits"
PH212-1,"Mechanics, Oscillations and Waves"
PH213-1,Modern Physics
PH214-1,Thermodynamics
PH301-1,Radiation and Medical Physics
PH302-1,Medical Imaging and Radiotherapy
PH306-1,Nuclear and Particle Physics
PH353-1,Electronic Systems & Signals
PH354-1,Thermal Physics & Materials
PH355-1,Computational Physics
PH356-1,Quantum Physics
PH363-1,Astronomical Data Analysis
PH402-1,Medical Imaging & Image Processing
PH403-1,Biophotonics
PH407-1,Solid State Physics
PH408-1,Optoelectronics
PH435-1,Electromagnetism and Relativity
PH457-1,Quantum Mechanics
PH458-1,Nanotechnology
PH459-1,Applied Optics
PH463-1,Atmospheric Physics
PH464-1,Signal & Image Processing
PH465-1,Radiation & Medical Physics
PH104-1,Physics
PH352-1,Nuclear & Plasma Physics
PH406-1,Spectroscopy
PH221-1,Observational Astronomy & Astronomy and the History of Ideas
PI107-1,Introduction To The History Of Philosophy
PI1101-1,Critical Thinking and Persuasive Writing
PI213-1,Ancient Philosophy
PI216-1,History Of Modern Philosophy
PI246-1,American Pragmatism
PI249-1,Philosophy of Language & Logic
PI310-1,"Topics In Applied Philosophy: Disability, Poverty And Human  Freedom"
PI334-1,History of European Idealism
PI108-1,Introduction To Practical Ethics
PI316-1,Philosophy Of Science
PI327-1,Philosophy Of Religion
PI333-1,Readings in Phenomenology
PI328-1,Marxism And Existentialism
PI129-1,Advanced Philosophical Text
PI241-1,History Of Irish Thought
PI315-1,Philosophy of Mind
PI235-1,Philosophy of Enlightenment
PI246.E-1,American Pragmatism
PI312-1,Philosophy Of Mind/Epistemology
PI381-1,Philosophy of Science
PI118-1,"Philosophy, Meaning and Human Values I"
PI203-1,History Of Contemporary European Philosophy
PI217-1,Philosophy Of Art And Literature
PI234-1,Topics in Practical Philosophy
PI332-1,Astronomy In The History Of Ideas
PH351-1,Wave Optics
PM208-1,Fundamental Concepts in Pharmacology
PM209-1,Applied Concepts in Pharmacology
PM210-1,Molecular Pharmacology and Signalling
PM309-1,Drugs and Disease I
PM309-2,Drugs and Disease I
PM310-1,Drugs and Disease II
PM310-2,Drugs and Disease II
PM311-1,Introduction to Toxicology
PM312-1,Applied pharmacology
PM432-1,Experimental Pharmacology
PM432-2,Experimental Pharmacology
PM434-1,Molecular Pharmacology & Therapeutics
PM435-1,Advanced Technologies for Therapeutics
PM436-1,Advanced Toxicology
PM5101-1,Central Neurotransmission
PM5102-1,Experimental Methods in Pharmacology
PM5103-1,Experimental Neuropharmacology
PM5105-1,Neuropharmacology & Therapeutics
PM5109-1,Experimental Toxiocology
PM5111-1,Advanced Toxicology
PM524-1,Neuropharmacology I
PM525-1,Neuropharmacology II
PM526-1,Neuropharmacology III
PM530-1,Experimental Toxicology
PM531-1,Advances in Toxicology
PM551-1,Principles of Pharmacology
PM552-1,Principles of Toxicology
PM203-1,Fundamentals of Pharmacology I
PM204-1,Fundamentals of Pharmacology II
PM304-1,Basic Pharmacology
PM305-1,Principles of Toxicology
PM306-1,Pharmacology I
PM307-1,Pharmacology II
PM420-1,Drug Development & Delivery
PM421-1,Molecular Pharmacology
PM422-1,Experimental Pharmacology
PM430-1,Advanced Principles of Toxicology
PM206-1,Central Nervous System II
PM419-1,Neuropharmacology
PM523-1,Neuroscience and Pharmacology
PM523-2,Neuroscience and Pharmacology
PM110-1,Introduction to Pharmacology
PM205-1,Central Nervous System 1
PM401.R-1,Pharmacology
PM415-1,Pharmacology Written Papers
PM415-2,Pharmacology Written Papers
PM415-3,Pharmacology Written Papers
PM415-4,Pharmacology Written Papers
PM415-5,Pharmacology Written Papers
